X,Y,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.4937515,43.6716728,514,2399394,2008,D12,Shooting,2008-06-15T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,550
-79.286727900000017,43.7000847,515,2810109,2008,D41,Other,2008-06-23T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,551
-79.297309900000016,43.6965256,516,2368814,2008,D54,Other,2008-06-22T04:00:00.000Z,61,Taylor-Massey (61),43.6965256,-79.2973099,552
-79.313026400000012,43.7514992,517,2862776,2008,D41,Shooting,2008-07-09T04:00:00.000Z,119,Wexford/Maryvale (119),43.7514992,-79.3130264,553
-79.3945694,43.6891327,518,2906096,2008,D53,Stabbing,2008-07-14T04:00:00.000Z,98,Rosedale-Moore Park (98),43.6891327,-79.3945694,554
-79.1954346,43.784832,519,2517552,2008,D43,Shooting,2008-07-17T04:00:00.000Z,135,Morningside (135),43.784832,-79.1954346,555
-79.1527786,43.797863,520,2816710,2008,D42,Shooting,2008-07-19T04:00:00.000Z,131,Rouge (131),43.797863,-79.1527786,556
-79.5459824,43.6062927,521,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,557
-79.5459824,43.6062927,522,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,558
-79.5459824,43.6062927,523,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,559
-79.5870972,43.753620100000013,524,2446147,2007,D23,Stabbing,2007-12-25T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,560
-79.2179184,43.8228722,525,2064605,2007,D42,Stabbing,2007-06-25T04:00:00.000Z,131,Rouge (131),43.8228722,-79.2179184,561
-79.1538544,43.7976494,526,2122523,2007,D42,Shooting,2007-07-04T04:00:00.000Z,131,Rouge (131),43.7976494,-79.1538544,562
-79.5105591,43.7147408,527,2773144,2008,D31,Shooting,2008-07-26T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7147408,-79.5105591,563
-79.4771805,43.6896706,528,2605554,2008,D12,Shooting,2008-07-27T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6896706,-79.4771805,564
-79.3701248,43.6561661,529,2869738,2008,D51,Stabbing,2008-08-02T04:00:00.000Z,73,Moss Park (73),43.6561661,-79.3701248,565
-79.436264,43.642963399999985,530,2761191,2008,D14,Other,2008-08-03T04:00:00.000Z,86,Roncesvalles (86),43.6429634,-79.436264,566
-79.313240099999987,43.6701813,531,2919665,2008,D55,Stabbing,2008-08-03T04:00:00.000Z,64,Woodbine Corridor (64),43.6701813,-79.3132401,567
-79.2572784,43.7873955,532,2756711,2008,D42,Shooting,2008-08-10T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7873955,-79.2572784,568
-79.440933199999989,43.7654686,533,2891170,2008,D32,Shooting,2008-08-24T04:00:00.000Z,37,Willowdale West (37),43.7654686,-79.4409332,569
-79.2259445,43.806564299999984,534,2928965,2008,D42,Shooting,2008-08-26T04:00:00.000Z,132,Malvern (132),43.8065643,-79.2259445,570
-79.5926132,43.716533699999985,535,2597314,2008,D23,Other,2008-05-28T04:00:00.000Z,1,West Humber-Clairville (1),43.7165337,-79.5926132,571
-79.356185900000014,43.6492119,536,2986087,2008,D51,Other,2008-08-22T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6492119,-79.3561859,572
-79.3791733,43.7659492,537,2881742,2008,D33,Stabbing,2008-09-02T04:00:00.000Z,52,Bayview Village (52),43.7659492,-79.3791733,573
-79.4697189,43.691364299999989,538,2406153,2008,D12,Shooting,2008-09-08T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6913643,-79.4697189,574
-79.5423813,43.752094299999989,539,2386684,2008,D31,Stabbing,2008-09-08T04:00:00.000Z,21,Humber Summit (21),43.7520943,-79.5423813,575
-79.4812698,43.72255710000001,540,2922744,2008,D31,Shooting,2008-09-09T04:00:00.000Z,29,Maple Leaf (29),43.7225571,-79.4812698,576
-79.518821700000018,43.7619209,541,2747960,2008,D31,Shooting,2008-09-16T04:00:00.000Z,24,Black Creek (24),43.7619209,-79.5188217,577
-79.287429799999984,43.7817383,542,2909162,2008,D42,Stabbing,2008-09-16T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7817383,-79.2874298,578
-79.5141907,43.7554741,543,2954481,2008,D31,Shooting,2008-09-22T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7554741,-79.5141907,579
-79.511459400000021,43.6839638,544,2395868,2008,D22,Shooting,2008-10-03T04:00:00.000Z,8,Humber Heights-Westmount (8),43.6839638,-79.5114594,580
-79.4902191,43.73471450000001,545,2875476,2008,D31,Other,2008-09-24T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7347145,-79.4902191,581
-79.513801599999979,43.7198334,546,3044970,2008,D31,Shooting,2008-10-09T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7198334,-79.5138016,582
-79.3983612,43.6356773,547,2386395,2008,D14,Other,2008-10-11T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6356773,-79.3983612,583
-79.1667786,43.80756,548,2897918,2008,D42,Stabbing,2008-10-13T04:00:00.000Z,131,Rouge (131),43.80756,-79.1667786,584
-79.1667786,43.80756,549,2897918,2008,D42,Stabbing,2008-10-13T04:00:00.000Z,131,Rouge (131),43.80756,-79.1667786,585
-79.2251663,43.7417946,550,2823465,2008,D43,Shooting,2008-10-14T04:00:00.000Z,139,Scarborough Village (139),43.7417946,-79.2251663,586
-79.3302231,43.6632423,551,2440245,2008,D55,Shooting,2008-10-25T04:00:00.000Z,70,South Riverdale (70),43.6632423,-79.3302231,587
-79.4401245,43.754097,552,3023273,2008,D32,Shooting,2008-10-25T04:00:00.000Z,33,Clanton Park (33),43.754097,-79.4401245,588
-79.3999176,43.6514397,553,2373236,2008,D14,Other,2008-08-28T04:00:00.000Z,78,Kensington-Chinatown (78),43.6514397,-79.3999176,589
-79.2179413,43.770813,554,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,590
-79.2179413,43.770813,555,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,591
-79.2179413,43.770813,556,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,592
-79.5725479,43.6530304,557,2739826,2008,D22,Other,2008-11-23T05:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6530304,-79.5725479,593
-79.3097916,43.7421455,558,3049956,2008,D33,Shooting,2008-11-26T05:00:00.000Z,119,Wexford/Maryvale (119),43.7421455,-79.3097916,594
-79.508895899999985,43.601539599999988,559,2439136,2008,D22,Stabbing,2008-12-03T05:00:00.000Z,18,New Toronto (18),43.6015396,-79.5088959,595
-79.470932,43.696601899999983,560,2873166,2008,D12,Stabbing,2008-12-06T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.6966019,-79.470932,596
-79.2789001,43.7328644,561,3103211,2008,D41,Other,2008-12-25T05:00:00.000Z,125,Ionview (125),43.7328644,-79.2789001,597
-79.5529861,43.751442,562,3148206,2009,D31,Shooting,2009-01-03T05:00:00.000Z,21,Humber Summit (21),43.751442,-79.5529861,598
-79.355278,43.7409439,563,3100835,2009,D33,Shooting,2009-01-04T05:00:00.000Z,42,Banbury-Don Mills (42),43.7409439,-79.355278,599
-79.3265533,43.7177429,564,3118823,2009,D54,Other,2009-01-06T05:00:00.000Z,44,Flemingdon Park (44),43.7177429,-79.3265533,600
-79.4613113,43.670841199999984,565,3167296,2009,D12,Stabbing,2009-01-16T05:00:00.000Z,91,Weston-Pellam Park (91),43.6708412,-79.4613113,601
-79.4743576,43.6885223,566,3043662,2009,D12,Shooting,2009-01-20T05:00:00.000Z,110,Keelesdale-Eglinton West (110),43.6885223,-79.4743576,602
-79.511314400000018,43.6983452,567,3065148,2009,D12,Shooting,2009-02-01T05:00:00.000Z,113,Weston (113),43.6983452,-79.5113144,603
-79.205703699999987,43.785690299999985,568,2874543,2009,D41,Shooting,2009-02-10T05:00:00.000Z,135,Morningside (135),43.7856903,-79.2057037,604
-79.511673,43.7660446,569,3219115,2009,D31,Shooting,2009-02-22T05:00:00.000Z,24,Black Creek (24),43.7660446,-79.511673,605
-79.4771805,43.6896706,570,2904889,2009,D12,Shooting,2009-02-26T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.6896706,-79.4771805,606
-79.2762833,43.753231,571,3082434,2009,D41,Shooting,2009-02-28T05:00:00.000Z,126,Dorset Park (126),43.753231,-79.2762833,607
-79.524284400000013,43.7559319,572,3180676,2009,D31,Stabbing,2009-03-12T04:00:00.000Z,24,Black Creek (24),43.7559319,-79.5242844,608
-79.2625427,43.725818599999982,573,3159164,2009,D41,Stabbing,2009-04-02T04:00:00.000Z,124,Kennedy Park (124),43.7258186,-79.2625427,609
-79.3341751,43.665863,574,3233433,2009,D55,Stabbing,2009-04-17T04:00:00.000Z,70,South Riverdale (70),43.665863,-79.3341751,610
-79.4724197,43.6839981,575,3104776,2009,D12,Shooting,2009-04-21T04:00:00.000Z,110,Keelesdale-Eglinton West (110),43.6839981,-79.4724197,611
-79.4988251,43.6844788,576,3185090,2009,D12,Shooting,2009-04-22T04:00:00.000Z,115,Mount Dennis (115),43.6844788,-79.4988251,612
-79.5034866,43.6638908,577,3103646,2009,D11,Shooting,2009-05-01T04:00:00.000Z,114,Lambton Baby Point (114),43.6638908,-79.5034866,613
-79.4370117,43.6499863,578,3201614,2009,D14,Stabbing,2009-05-05T04:00:00.000Z,83,Dufferin Grove (83),43.6499863,-79.4370117,614
-79.5004578,43.668006899999988,579,3059077,2009,D12,Shooting,2009-05-11T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6680069,-79.5004578,615
-79.3515549,43.658496899999989,580,3330600,2009,D55,Stabbing,2009-05-20T04:00:00.000Z,70,South Riverdale (70),43.6584969,-79.3515549,616
-79.48246,43.683734899999983,581,3386271,2009,D23,Stabbing,2009-05-20T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6837349,-79.48246,617
-79.5521545,43.695797,582,3250588,2009,D12,Stabbing,2009-06-15T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,618
-79.4676285,43.71573260000001,583,3420102,2009,D32,Other,2009-06-17T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7157326,-79.4676285,619
-79.352478,43.6453133,584,3155134,2009,D51,Stabbing,2009-06-21T04:00:00.000Z,70,South Riverdale (70),43.6453133,-79.352478,620
-79.352478,43.6453133,585,3155134,2009,D51,Stabbing,2009-06-21T04:00:00.000Z,70,South Riverdale (70),43.6453133,-79.352478,621
-79.320182800000012,43.668335,586,3041325,2009,D55,Other,2009-05-09T04:00:00.000Z,65,Greenwood-Coxwell (65),43.668335,-79.3201828,622
-79.5119247,43.7345695,587,3440867,2009,D31,Other,2009-07-07T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7345695,-79.5119247,623
-79.285949699999989,43.7715759,588,3096999,2009,D41,Other,2009-07-11T04:00:00.000Z,126,Dorset Park (126),43.7715759,-79.2859497,624
-79.1280975,43.7938194,589,3501395,2009,D43,Shooting,2009-07-19T04:00:00.000Z,131,Rouge (131),43.7938194,-79.1280975,625
-79.2993469,43.783596,590,3139087,2009,D42,Stabbing,2009-07-20T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,626
-79.4074707,43.6659164,591,3523913,2009,D14,Shooting,2009-07-25T04:00:00.000Z,95,Annex (95),43.6659164,-79.4074707,627
-79.3954315,43.6719017,592,3505649,2009,D53,Shooting,2009-08-01T04:00:00.000Z,95,Annex (95),43.6719017,-79.3954315,628
-79.606369,43.7550163,593,3523721,2009,D23,Shooting,2009-08-02T04:00:00.000Z,1,West Humber-Clairville (1),43.7550163,-79.606369,629
-79.5194016,43.7010422,1119,GO-20172060242,2017,D12,Stabbing,2017-11-14T05:00:00.000Z,113,Weston (113),43.7010422,-79.5194016,630
-79.431488,43.6746826,605,3425603,2009,D13,Shooting,2009-10-30T04:00:00.000Z,94,Wychwood (94),43.6746826,-79.431488,631
-79.2017746,43.813343,1120,GO-20173043943,2017,D42,Shooting,2017-11-21T05:00:00.000Z,131,Rouge (131),43.813343,-79.2017746,632
-79.4060211,43.6523132,914,GO-2015179790,2015,D14,Shooting,2015-01-31T05:00:00.000Z,78,Kensington-Chinatown (78),43.6523132,-79.4060211,633
-79.3463745,43.679409,606,3588501,2009,D54,Shooting,2009-11-02T05:00:00.000Z,67,Playter Estates-Danforth (67),43.679409,-79.3463745,634
-79.2251663,43.7417946,1121,GO-20173121720,2017,D43,Shooting,2017-12-04T05:00:00.000Z,139,Scarborough Village (139),43.7417946,-79.2251663,635
-79.262207,43.7125587,915,GO-2015205271,2015,D41,Other,2015-02-04T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7125587,-79.262207,636
-79.4966965,43.751941699999989,607,3454028,2009,D31,Shooting,2009-11-03T05:00:00.000Z,27,York University Heights (27),43.7519417,-79.4966965,637
-79.3813629,43.6667061,1122,GO-20173095559,2017,D51,Other,2017-11-29T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6667061,-79.3813629,638
-79.3208923,43.683944700000012,916,GO-2015346652,2015,D55,Shooting,2015-02-28T05:00:00.000Z,66,Danforth (66),43.6839447,-79.3208923,639
-79.399147,43.6726913,608,3586765,2009,D53,Stabbing,2009-11-04T05:00:00.000Z,95,Annex (95),43.6726913,-79.399147,640
-79.3543396,43.6650505,609,3593532,2009,D55,Other,2009-11-07T05:00:00.000Z,68,North Riverdale (68),43.6650505,-79.3543396,641
-79.1505432,43.7764626,1123,GO-20173140530,2017,D43,Other,2017-12-06T05:00:00.000Z,133,Centennial Scarborough (133),43.7764626,-79.1505432,642
-79.4074707,43.6659164,610,3411009,2009,D14,Stabbing,2009-11-07T05:00:00.000Z,95,Annex (95),43.6659164,-79.4074707,643
-79.3208923,43.683944700000012,917,GO-2015346652,2015,D55,Shooting,2015-02-28T05:00:00.000Z,66,Danforth (66),43.6839447,-79.3208923,644
-79.5486755,43.7013283,919,GO-2015453427,2015,D23,Shooting,2015-03-17T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.7013283,-79.5486755,645
-79.5704117,43.676342,920,GO-2015473322,2015,D23,Stabbing,2015-03-21T04:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.676342,-79.5704117,646
-79.4832687,43.6205139,921,GO-2015457868,2015,D22,Other,2015-03-18T04:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6205139,-79.4832687,647
-79.5864182,43.7325096,923,GO-2015531511,2015,D23,Shooting,2015-03-30T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7325096,-79.5864182,648
-79.4408569,43.6784363,924,GO-2015618195,2015,D13,Other,2015-04-14T04:00:00.000Z,92,Corso Italia-Davenport (92),43.6784363,-79.4408569,649
-79.3660126,43.6594429,1125,GO-20172057548,2017,D51,Shooting,2017-11-13T05:00:00.000Z,72,Regent Park (72),43.6594429,-79.3660126,650
-79.263382,43.6922798,925,GO-2015669864,2015,D41,Stabbing,2015-04-23T04:00:00.000Z,122,Birchcliffe-Cliffside (122),43.6922798,-79.263382,651
-79.3543396,43.6650505,611,3593574,2010,D55,Other,2010-01-02T05:00:00.000Z,68,North Riverdale (68),43.6650505,-79.3543396,652
-79.2112122,43.8118591,1126,GO-20173181653,2017,D42,Other,2017-12-12T05:00:00.000Z,132,Malvern (132),43.8118591,-79.2112122,653
-79.3034821,43.6951332,926,GO-2015586781,2015,D54,Other,2015-04-09T04:00:00.000Z,61,Taylor-Massey (61),43.6951332,-79.3034821,654
-79.4389038,43.6915436,612,3425609,2009,D13,Shooting,2009-11-11T05:00:00.000Z,107,Oakwood Village (107),43.6915436,-79.4389038,655
-79.370788599999983,43.6478386,1127,GO-20173205177,2017,D51,Shooting,2017-12-16T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.6478386,-79.3707886,656
-79.1848831,43.7648697,927,GO-2015767516,2015,D43,Stabbing,2015-05-08T04:00:00.000Z,136,West Hill (136),43.7648697,-79.1848831,657
-79.5506363,43.6882286,613,2776015,2009,D23,Shooting,2009-11-17T05:00:00.000Z,6,Kingsview Village-The Westway (6),43.6882286,-79.5506363,658
-79.3816376,43.6673737,1008,GO-2016851941,2016,D51,Other,2016-05-18T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6673737,-79.3816376,659
-79.5632019,43.6814995,1128,GO-201817532,2018,D23,Other,2018-01-03T05:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.6814995,-79.5632019,660
-79.324768099999986,43.6831207,928,GO-2015831181,2015,D54,Shooting,2015-05-19T04:00:00.000Z,66,Danforth (66),43.6831207,-79.3247681,661
-79.3877258,43.6656456,614,3358995,2009,D52,Shooting,2009-11-22T05:00:00.000Z,76,Bay Street Corridor (76),43.6656456,-79.3877258,662
-79.529403700000017,43.705143,1009,GO-2016656231,2016,D12,Other,2016-04-17T04:00:00.000Z,113,Weston (113),43.705143,-79.5294037,663
-79.5173416,43.6946144,1129,GO-201854152,2018,D23,Shooting,2018-01-09T05:00:00.000Z,8,Humber Heights-Westmount (8),43.6946144,-79.5173416,664
-79.454155,43.6651268,930,GO-2015819674,2015,D11,Other,2015-05-17T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6651268,-79.454155,665
-79.2665024,43.7689438,615,3577507,2009,D41,Shooting,2009-11-22T05:00:00.000Z,127,Bendale (127),43.7689438,-79.2665024,666
-79.540336600000018,43.7427292,1010,GO-2016965196,2016,D31,Shooting,2016-06-03T04:00:00.000Z,22,Humbermede (22),43.7427292,-79.5403366,667
-79.5086365,43.720916699999982,1130,152518,2004,D31,Stabbing,2004-02-20T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7209167,-79.5086365,668
-79.4477463,43.6597824,931,GO-2015843494,2015,D11,Shooting,2015-05-20T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6597824,-79.4477463,669
-79.5047607,43.715744,616,3687835,2009,D31,Shooting,2009-12-03T05:00:00.000Z,28,Rustic (28),43.715744,-79.5047607,670
-79.3967972,43.7045708,1011,GO-2016989870,2016,D53,Shooting,2016-06-07T04:00:00.000Z,104,Mount Pleasant West (104),43.7045708,-79.3967972,671
-79.5684204,43.6594009,1131,GO-2018113424,2018,D22,Shooting,2018-01-19T05:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6594009,-79.5684204,672
-79.2352676,43.7577248,932,GO-2015870230,2015,D43,Stabbing,2015-05-25T04:00:00.000Z,137,Woburn (137),43.7577248,-79.2352676,673
-79.3737793,43.6672974,617,3574569,2009,D51,Other,2009-12-05T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,674
-79.4040756,43.6572113,1012,GO-20161148938,2016,D14,Shooting,2016-07-01T04:00:00.000Z,79,University (79),43.6572113,-79.4040756,675
-79.5684204,43.6594009,1132,GO-2018113424,2018,D22,Shooting,2018-01-19T05:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6594009,-79.5684204,676
-79.2352676,43.7577248,933,GO-2015916307,2015,D43,Shooting,2015-06-01T04:00:00.000Z,137,Woburn (137),43.7577248,-79.2352676,677
-79.569442699999982,43.7566948,618,3567900,2009,D31,Shooting,2009-12-06T05:00:00.000Z,21,Humber Summit (21),43.7566948,-79.5694427,678
-79.4040756,43.6572113,1013,GO-20161148938,2016,D14,Shooting,2016-07-01T04:00:00.000Z,79,University (79),43.6572113,-79.4040756,679
-79.3841553,43.6639061,1133,GO-2018183793,2018,D51,Stabbing,2018-01-29T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6639061,-79.3841553,680
-79.3124084,43.6894798,934,GO-2015922149,2015,D54,Stabbing,2015-05-30T04:00:00.000Z,60,Woodbine-Lumsden (60),43.6894798,-79.3124084,681
-79.525444,43.7030106,619,3574814,2009,D31,Shooting,2009-12-07T05:00:00.000Z,113,Weston (113),43.7030106,-79.525444,682
-79.43794250000002,43.6491318,1014,GO-20161116247,2016,D11,Other,2016-07-03T04:00:00.000Z,84,Little Portugal (84),43.6491318,-79.4379425,683
-79.3413849,43.7080193,1134,GO-2018104863,2017,D53,Other,2017-12-31T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,684
-79.3413849,43.7080193,1135,GO-2018104863,2017,D52,Other,2017-12-31T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,685
-79.3413849,43.7080193,1136,GO-2018104863,2016,D53,Other,2016-04-22T04:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,686
-79.382179300000018,43.757892599999984,1137,GO-20173201016,2017,D33,Other,2017-12-15T05:00:00.000Z,40,St.Andrew-Windfields (40),43.7578926,-79.3821793,687
-79.382179300000018,43.757892599999984,1138,GO-20173201016,2017,D33,Other,2017-12-15T05:00:00.000Z,40,St.Andrew-Windfields (40),43.7578926,-79.3821793,688
-79.3873901,43.7807274,1139,GO-2018249547,2018,D33,Shooting,2018-02-08T05:00:00.000Z,52,Bayview Village (52),43.7807274,-79.3873901,689
-79.1724472,43.7821922,1140,GO-2018289167,2018,D43,Shooting,2018-02-15T05:00:00.000Z,134,Highland Creek (134),43.7821922,-79.1724472,690
-79.4170914,43.6801071,1141,GO-2018366454,2018,D13,Other,2018-02-26T05:00:00.000Z,96,Casa Loma (96),43.6801071,-79.4170914,691
-79.520401,43.7688293,1142,GO-2018393677,2018,D31,Shooting,2018-03-02T05:00:00.000Z,24,Black Creek (24),43.7688293,-79.520401,692
-79.347229,43.7617531,1143,GO-2018413955,2018,D33,Stabbing,2018-03-06T05:00:00.000Z,45,Parkwoods-Donalda (45),43.7617531,-79.347229,693
-79.5881653,43.7463188,1144,GO-2018444497,2018,D23,Shooting,2018-03-10T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7463188,-79.5881653,694
-79.5174942,43.692627,1145,GO-2018484039,2018,D23,Shooting,2018-03-16T04:00:00.000Z,8,Humber Heights-Westmount (8),43.692627,-79.5174942,695
-79.4556808,43.7182617,1146,GO-2018489653,2018,D32,Shooting,2018-03-17T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7182617,-79.4556808,696
-79.4556808,43.7182617,1147,GO-2018489653,2018,D32,Shooting,2018-03-17T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7182617,-79.4556808,697
-79.318161,43.7645187,1148,GO-2018619032,2018,D41,Shooting,2018-04-06T04:00:00.000Z,119,Wexford/Maryvale (119),43.7645187,-79.318161,698
-79.3431168,43.694725,1149,GO-2018639035,2018,D54,Stabbing,2018-04-10T04:00:00.000Z,58,Old East York (58),43.694725,-79.3431168,699
-79.2526016,43.7274628,1150,GO-2018711594,2018,D41,Stabbing,2018-04-21T04:00:00.000Z,124,Kennedy Park (124),43.7274628,-79.2526016,700
-79.410560599999982,43.75994870000001,1151,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,701
-79.410560599999982,43.75994870000001,1152,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,702
-79.410560599999982,43.75994870000001,1153,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,703
-79.410560599999982,43.75994870000001,1154,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,704
-79.410560599999982,43.75994870000001,1155,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,705
-79.410560599999982,43.75994870000001,1156,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,706
-79.410560599999982,43.75994870000001,1157,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,707
-79.410560599999982,43.75994870000001,1158,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,708
-79.410560599999982,43.75994870000001,1159,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,709
-79.410560599999982,43.75994870000001,1160,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,51,Willowdale East (51),43.7599487,-79.4105606,710
-79.278747600000017,43.6747742,1161,GO-2018813479,2018,D41,Stabbing,2018-05-06T04:00:00.000Z,122,Birchcliffe-Cliffside (122),43.6747742,-79.2787476,711
-79.5501633,43.6733971,1162,GO-2018821806,2018,D22,Shooting,2018-05-07T04:00:00.000Z,10,Princess-Rosethorn (10),43.6733971,-79.5501633,712
-79.2161942,43.775425,1163,GO-2018907125,2018,D43,Shooting,2018-05-20T04:00:00.000Z,135,Morningside (135),43.775425,-79.2161942,713
-79.3797302,43.6473351,1164,GO-2018911506,2018,D52,Shooting,2018-05-20T04:00:00.000Z,76,Bay Street Corridor (76),43.6473351,-79.3797302,714
-79.405304,43.670311,1165,GO-2018929488,2018,D14,Stabbing,2018-05-23T04:00:00.000Z,95,Annex (95),43.670311,-79.405304,715
-79.3495483,43.6913719,1166,GO-2018946587,2018,D54,Other,2018-05-25T04:00:00.000Z,58,Old East York (58),43.6913719,-79.3495483,716
-79.301178,43.6781273,1167,GO-2018945776,2018,D55,Stabbing,2018-05-25T04:00:00.000Z,62,East End-Danforth (62),43.6781273,-79.301178,717
-79.224227900000017,43.8044968,1170,GO-2018958547,2018,D42,Shooting,2018-05-28T04:00:00.000Z,132,Malvern (132),43.8044968,-79.2242279,718
-79.390197799999981,43.67136,1171,GO-2018965463,2018,D53,Shooting,2018-05-28T04:00:00.000Z,95,Annex (95),43.67136,-79.3901978,719
-79.380928,43.6563301,1172,GO-2018979942,2018,D52,Shooting,2018-05-30T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6563301,-79.380928,720
-79.5093994,43.6025887,1173,GO-20181021340,2018,D22,Shooting,2018-06-05T04:00:00.000Z,18,New Toronto (18),43.6025887,-79.5093994,721
-79.4329147,43.6478195,1175,GO-20181046556,2018,D11,Stabbing,2018-06-09T04:00:00.000Z,84,Little Portugal (84),43.6478195,-79.4329147,722
-79.4094772,43.6450157,1176,GO-20181066328,2018,D14,Other,2018-06-09T04:00:00.000Z,82,Niagara (82),43.6450157,-79.4094772,723
-79.4353638,43.644207,1177,GO-20181075301,2018,D11,Other,2018-06-13T04:00:00.000Z,86,Roncesvalles (86),43.644207,-79.4353638,724
-79.249176,43.7191925,1178,GO-20181091522,2018,D41,Stabbing,2018-06-16T04:00:00.000Z,123,Cliffcrest (123),43.7191925,-79.249176,725
-79.3867874,43.6702271,1179,GO-20181106259,2018,D53,Other,2018-06-18T04:00:00.000Z,98,Rosedale-Moore Park (98),43.6702271,-79.3867874,726
-79.4439087,43.7194862,1180,GO-20181146367,2018,D32,Shooting,2018-06-24T04:00:00.000Z,32,Englemount-Lawrence (32),43.7194862,-79.4439087,727
-79.5764389,43.7384567,1181,GO-20181146418,2018,D23,Shooting,2018-06-24T04:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.7384567,-79.5764389,728
-79.5764389,43.7384567,1182,GO-20181146418,2018,D23,Shooting,2018-06-24T04:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.7384567,-79.5764389,729
